"in_tree","peregrine:4.1","BUFFD1","peregrine4p1","//hw/nvgpu/ip/uproc/peregrine/4.1/vmod/riscv_core/rv30/top/xriscv/NV_MSXXX_RISCV_ifu_icache.vx"
"in_tree","peregrine:4.1","BUFFD1","peregrine4p1","//hw/nvgpu/ip/uproc/peregrine/4.1/vmod/riscv_core/rv30/top/xriscv/NV_MSXXX_RISCV_ifu_ifpipe.vx"
"in_tree","peregrine:4.1","BUFFD1","peregrine4p1","//hw/nvgpu/ip/uproc/peregrine/4.1/vmod/riscv_core/rv30/top/xriscv/NV_MSXXX_RISCV_nvcsr.vx"
"in_tree","peregrine:4.1","BUFFD1","peregrine4p1","//hw/nvgpu/ip/uproc/peregrine/4.1/vmod/riscv_core/rv30/top/xriscv/NV_MSXXX_RV_lsu_dcache.vx"
"in_tree","peregrine:4.1","BUFFD1","peregrine4p1","//hw/nvgpu/ip/uproc/peregrine/4.1/vmod/riscv_core/rv30/top/xriscv/NV_MSXXX_RV_lsu_dcache_lf.vx"
"in_tree","peregrine:4.1","BUFFD1","peregrine4p1","//hw/nvgpu/ip/uproc/peregrine/4.1/vmod/riscv_core/rv30/top/xriscv/NV_MSXXX_RV_lsu_stb.vx"
"in_tree","peregrine:4.1","BUFFD1","peregrine4p1","//hw/nvgpu/ip/uproc/peregrine/4.1/vmod/fbif/NV_MSXXX_FBIF_mq.vx"
"in_tree","peregrine:4.1","INVD2","peregrine4p1","//hw/nvgpu/ip/uproc/peregrine/4.1/vmod/jtag2falcon/NV_MSXXX_JTAG2FALCON_dbgmaster.vx"
"in_tree","peregrine:4.1","BUFFD1","peregrine4p1","//hw/nvgpu/ip/uproc/peregrine/4.1/vmod/falcon/NV_MSXXX_FALCON_rvcore.vx"
"in_tree","peregrine:4.1","OR2D2","TOT","//hw/nvgpu/vlib/src/misc/fs_clamp_1.v"
"in_tree","peregrine:4.1","INR2D2","TOT","//hw/nvgpu/vlib/src/misc/fs_clamp_0.v"
